,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Game,Boundary
10983,"February 20, 2022",Away,New York U.,2,06:39,59-63,Home,"PEEK,HAYDEN goes to the bench",1,Hayden Peek,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",23,0
10984,"February 20, 2022",Away,New York U.,2,06:29,59-63,Away,"KUROWSKI,THOMAS missed 3-pt. jump shot",0,Thomas Kurowski,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",23,0
10985,"February 20, 2022",Away,New York U.,2,06:25,59-63,Home,"MACARCHUK,NICK defensive rebound",0,Nick Macarchuk,"Brandon Beckman, Bryce Hopkins, Skyler Twyman, Thomas Kurowski, Zach Munson",23,0
10986,"February 20, 2022",Away,New York U.,2,06:22,59-63,Away,"MARTIN,RYAN enters the game",1,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Thomas Kurowski, Zach Munson",23,0
10987,"February 20, 2022",Away,New York U.,2,06:22,59-63,Away,"KUROWSKI,THOMAS goes to the bench",1,Thomas Kurowski,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10988,"February 20, 2022",Away,New York U.,2,05:55,59-63,Home,"STEPHENS,CINQUE missed jump shot",0,Cinque Stephens,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10989,"February 20, 2022",Away,New York U.,2,05:52,59-63,Away,"MUNSON,ZACH defensive rebound",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10990,"February 20, 2022",Away,New York U.,2,05:33,61-63,Away,"HOPKINS,BRYCE made jump shot",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10991,"February 20, 2022",Away,New York U.,2,05:13,61-63,Home,"Turnover by MACARCHUK,NICK",0,Nick Macarchuk,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10992,"February 20, 2022",Away,New York U.,2,05:13,61-63,Away,"Steal by HOPKINS,BRYCE",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10993,"February 20, 2022",Away,New York U.,2,05:06,61-63,Away,"MUNSON,ZACH missed 3-pt. jump shot",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10994,"February 20, 2022",Away,New York U.,2,05:02,61-63,Away,"HOPKINS,BRYCE offensive rebound",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10995,"February 20, 2022",Away,New York U.,2,04:58,61-63,Away,30SEC TIMEOUT by Chicago,0,,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10996,"February 20, 2022",Away,New York U.,2,04:58,61-63,Home,TEAM TIMEOUT by New York U.,0,,"Brandon Beckman, Bryce Hopkins, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10997,"February 20, 2022",Away,New York U.,2,04:58,61-63,Away,"PASCHAL,ELLIOT enters the game",1,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Skyler Twyman, Zach Munson",23,0
10998,"February 20, 2022",Away,New York U.,2,04:58,61-63,Away,"TWYMAN,SKYLER goes to the bench",1,Skyler Twyman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
10999,"February 20, 2022",Away,New York U.,2,04:58,61-63,Home,"BASHINSKY,HOLT enters the game",1,Holt Bashinsky,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11000,"February 20, 2022",Away,New York U.,2,04:58,61-63,Home,"DEMPS,RILEY enters the game",1,Riley Demps,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11001,"February 20, 2022",Away,New York U.,2,04:58,61-63,Home,"MACARCHUK,NICK goes to the bench",1,Nick Macarchuk,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11002,"February 20, 2022",Away,New York U.,2,04:58,61-63,Home,"STEPHENS,CINQUE goes to the bench",1,Cinque Stephens,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11003,"February 20, 2022",Away,New York U.,2,04:49,61-63,Home,"Foul by DEMPS,RILEY",0,Riley Demps,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11004,"February 20, 2022",Away,New York U.,2,04:49,61-63,Home,30SEC TIMEOUT by New York U.,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11005,"February 20, 2022",Away,New York U.,2,04:42,63-63,Away,"PASCHAL,ELLIOT made layup",0,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11006,"February 20, 2022",Away,New York U.,2,04:42,63-63,Away,"Assist by MUNSON,ZACH",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11007,"February 20, 2022",Away,New York U.,2,04:28,63-65,Home,"FREENEY,ZAY made jump shot",0,Zay Freeney,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11008,"February 20, 2022",Away,New York U.,2,04:02,63-65,Away,"Turnover by PASCHAL,ELLIOT",0,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11009,"February 20, 2022",Away,New York U.,2,04:02,63-65,Home,"Steal by DEMPS,RILEY",0,Riley Demps,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11010,"February 20, 2022",Away,New York U.,2,03:50,63-65,Home,"Turnover by FREENEY,ZAY",0,Zay Freeney,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11011,"February 20, 2022",Away,New York U.,2,03:24,66-65,Away,"PASCHAL,ELLIOT made 3-pt. jump shot",0,Elliot Paschal,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11012,"February 20, 2022",Away,New York U.,2,03:06,66-65,Home,"DEMPS,RILEY missed jump shot",0,Riley Demps,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11013,"February 20, 2022",Away,New York U.,2,03:02,66-65,Away,"MUNSON,ZACH defensive rebound",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11014,"February 20, 2022",Away,New York U.,2,02:49,66-65,Away,"Turnover by BECKMAN,BRANDON",0,Brandon Beckman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11015,"February 20, 2022",Away,New York U.,2,02:32,66-65,Home,"FREENEY,ZAY missed layup",0,Zay Freeney,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11016,"February 20, 2022",Away,New York U.,2,02:30,66-65,Away,"MUNSON,ZACH defensive rebound",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11017,"February 20, 2022",Away,New York U.,2,02:08,66-65,Away,"MUNSON,ZACH missed jump shot",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11018,"February 20, 2022",Away,New York U.,2,02:06,66-65,Home,"HAWKINSON,BOBBY defensive rebound",0,Bobby Hawkinson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11019,"February 20, 2022",Away,New York U.,2,02:00,66-65,Home,"LIPOVIC,NIKOLA missed 3-pt. jump shot",0,Nikola Lipovic,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11020,"February 20, 2022",Away,New York U.,2,01:55,66-65,Away,"HOPKINS,BRYCE defensive rebound",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11021,"February 20, 2022",Away,New York U.,2,01:30,66-65,Away,"MARTIN,RYAN missed layup",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11022,"February 20, 2022",Away,New York U.,2,01:28,66-65,Away,"HOPKINS,BRYCE offensive rebound",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11023,"February 20, 2022",Away,New York U.,2,01:22,66-65,Away,TEAM TIMEOUT by Chicago,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11024,"February 20, 2022",Away,New York U.,2,01:11,66-65,Home,"Foul by LIPOVIC,NIKOLA",0,Nikola Lipovic,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11025,"February 20, 2022",Away,New York U.,2,01:11,67-65,Away,"HOPKINS,BRYCE made free throw",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11026,"February 20, 2022",Away,New York U.,2,01:11,68-65,Away,"HOPKINS,BRYCE made free throw",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11027,"February 20, 2022",Away,New York U.,2,00:57,68-65,Home,"DEMPS,RILEY missed 3-pt. jump shot",0,Riley Demps,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11028,"February 20, 2022",Away,New York U.,2,00:52,68-65,Away,"MARTIN,RYAN defensive rebound",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11029,"February 20, 2022",Away,New York U.,2,00:30,68-65,Away,"Turnover by HOPKINS,BRYCE",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11030,"February 20, 2022",Away,New York U.,2,00:30,68-65,Home,"Steal by HAWKINSON,BOBBY",0,Bobby Hawkinson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11031,"February 20, 2022",Away,New York U.,2,00:17,68-65,Home,TEAM TIMEOUT by New York U.,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11032,"February 20, 2022",Away,New York U.,2,00:15,68-65,Away,"Foul by MUNSON,ZACH",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11033,"February 20, 2022",Away,New York U.,2,00:15,68-65,Home,"LIPOVIC,NIKOLA missed jump shot",0,Nikola Lipovic,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11034,"February 20, 2022",Away,New York U.,2,00:15,68-65,Home,"BASHINSKY,HOLT offensive rebound",0,Holt Bashinsky,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11035,"February 20, 2022",Away,New York U.,2,00:04,68-68,Home,"FREENEY,ZAY made 3-pt. jump shot",0,Zay Freeney,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11036,"February 20, 2022",Away,New York U.,2,00:04,68-68,Home,"Assist by BASHINSKY,HOLT",0,Holt Bashinsky,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11037,"February 20, 2022",Away,New York U.,2,00:04,68-68,Home,TEAM TIMEOUT by New York U.,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11038,"February 20, 2022",Away,New York U.,2,00:01,68-68,Home,"Foul by DEMPS,RILEY",0,Riley Demps,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11039,"February 20, 2022",Away,New York U.,2,00:01,68-68,Away,TEAM TIMEOUT by Chicago,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11040,"February 20, 2022",Away,New York U.,2,00:01,68-68,Home,30SEC TIMEOUT by New York U.,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11041,"February 20, 2022",Away,New York U.,2,00:01,68-68,Away,TEAM TIMEOUT by Chicago,0,,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11042,"February 20, 2022",Away,New York U.,2,00:01,68-68,Home,"WHATLEY,HARRISON enters the game",1,Harrison Whatley,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,0
11043,"February 20, 2022",Away,New York U.,2,00:01,68-68,Home,"BASHINSKY,HOLT goes to the bench",1,Holt Bashinsky,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",23,-1
11044,"February 24, 2022",Home,Washington-St. Louis,1,19:41,0-0,Away,"DAVET,KEVIN missed layup",0,Kevin Davet,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,1
11045,"February 24, 2022",Home,Washington-St. Louis,1,19:41,0-0,Away,"DAVET,KEVIN offensive rebound",0,Kevin Davet,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11046,"February 24, 2022",Home,Washington-St. Louis,1,19:38,2-0,Away,"DAVET,KEVIN made layup",0,Kevin Davet,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11047,"February 24, 2022",Home,Washington-St. Louis,1,19:16,2-0,Home,"MUNSON,ZACH missed 3-pt. jump shot",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11048,"February 24, 2022",Home,Washington-St. Louis,1,19:16,2-0,Away,"NOLAN,JACK defensive rebound",0,Jack Nolan,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11049,"February 24, 2022",Home,Washington-St. Louis,1,18:48,2-0,Away,"DOYLE,HAYDEN missed jump shot",0,Hayden Doyle,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11050,"February 24, 2022",Home,Washington-St. Louis,1,18:48,2-0,Home,"MUNSON,ZACH defensive rebound",0,Zach Munson,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11051,"February 24, 2022",Home,Washington-St. Louis,1,18:20,2-0,Home,"HOPKINS,BRYCE missed 3-pt. jump shot",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11052,"February 24, 2022",Home,Washington-St. Louis,1,18:20,2-0,Away,"JACOB,CHARLIE defensive rebound",0,Charlie Jacob,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11053,"February 24, 2022",Home,Washington-St. Louis,1,18:14,2-0,Away,"JACOB,CHARLIE missed layup",0,Charlie Jacob,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11054,"February 24, 2022",Home,Washington-St. Louis,1,18:14,2-0,Away,"DAVET,KEVIN offensive rebound",0,Kevin Davet,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11055,"February 24, 2022",Home,Washington-St. Louis,1,18:11,4-0,Away,"DAVET,KEVIN made layup",0,Kevin Davet,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11056,"February 24, 2022",Home,Washington-St. Louis,1,17:56,4-0,Home,"MARTIN,RYAN missed 3-pt. jump shot",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11057,"February 24, 2022",Home,Washington-St. Louis,1,17:56,4-0,Away,"KINDSVATER,DRAKE defensive rebound",0,Drake Kindsvater,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11058,"February 24, 2022",Home,Washington-St. Louis,1,17:30,4-0,Away,"DAVET,KEVIN missed layup",0,Kevin Davet,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11059,"February 24, 2022",Home,Washington-St. Louis,1,17:30,4-0,Home,"HOPKINS,BRYCE defensive rebound",0,Bryce Hopkins,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11060,"February 24, 2022",Home,Washington-St. Louis,1,17:15,4-0,Home,"MARTIN,RYAN missed layup",0,Ryan Martin,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11061,"February 24, 2022",Home,Washington-St. Louis,1,17:15,4-0,Away,"KINDSVATER,DRAKE defensive rebound",0,Drake Kindsvater,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11062,"February 24, 2022",Home,Washington-St. Louis,1,17:09,4-0,Away,"NOLAN,JACK missed 3-pt. jump shot",0,Jack Nolan,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11063,"February 24, 2022",Home,Washington-St. Louis,1,17:09,4-0,Home,"BECKMAN,BRANDON defensive rebound",0,Brandon Beckman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
11064,"February 24, 2022",Home,Washington-St. Louis,1,16:55,4-0,Home,"Turnover by BECKMAN,BRANDON",0,Brandon Beckman,"Brandon Beckman, Bryce Hopkins, Elliot Paschal, Ryan Martin, Zach Munson",24,0
