,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Points,Game,length
288,"December 30, 2022",Home,Knox,3,05:13,23-49,Home,"GAO,ASHLEY defensive rebound",0,Ashley Gao,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
289,"December 30, 2022",Home,Knox,3,04:54,23-49,Home,"CARTER,LINDSEY missed layup",0,Lindsey Carter,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
290,"December 30, 2022",Home,Knox,3,04:54,23-49,Away,"Block by HERNDON,KRISTIN",0,Kristin Herndon,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
291,"December 30, 2022",Home,Knox,3,04:47,23-49,Away,"HERNDON,KRISTIN defensive rebound",0,Kristin Herndon,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
292,"December 30, 2022",Home,Knox,3,04:26,23-49,Away,"Turnover by CALLAHAN,KYLEE",0,Kylee Callahan,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
293,"December 30, 2022",Home,Knox,3,04:26,23-49,Home,"Steal by HYNES,GRACE",0,Grace Hynes,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
294,"December 30, 2022",Home,Knox,3,04:17,23-51,Home,"CARTER,LINDSEY made layup",0,Lindsey Carter,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",2,11,
295,"December 30, 2022",Home,Knox,3,04:17,23-51,Home,"Assist by GAO,ASHLEY",0,Ashley Gao,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
296,"December 30, 2022",Home,Knox,3,04:03,23-51,Away,"VINLUAN,JULIANA enters the game",1,Juliana Vinluan,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
297,"December 30, 2022",Home,Knox,3,04:03,23-51,Away,"ARIZMENDI,BRIANNA enters the game",1,Brianna Arizmendi,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
298,"December 30, 2022",Home,Knox,3,04:03,23-51,Away,"CALLAHAN,KYLEE goes to the bench",1,Kylee Callahan,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
299,"December 30, 2022",Home,Knox,3,04:03,23-51,Away,"DURAN,CATESSA goes to the bench",1,Catessa Duran,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro",0,11,
300,"December 30, 2022",Home,Knox,3,04:03,23-51,Home,"GROSS,KATE enters the game",1,Kate Gross,"Ellie Gross, Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
301,"December 30, 2022",Home,Knox,3,04:03,23-51,Home,"GROSS,ELLIE goes to the bench",1,Ellie Gross,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
302,"December 30, 2022",Home,Knox,3,04:00,23-51,Away,"HERNDON,KRISTIN missed jump shot",0,Kristin Herndon,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
303,"December 30, 2022",Home,Knox,3,03:47,23-51,Away,"VINLUAN,JULIANA offensive rebound",0,Juliana Vinluan,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
304,"December 30, 2022",Home,Knox,3,03:47,23-51,Away,"VINLUAN,JULIANA missed layup",0,Juliana Vinluan,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
305,"December 30, 2022",Home,Knox,3,03:46,23-51,Home,"GAO,ASHLEY defensive rebound",0,Ashley Gao,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
306,"December 30, 2022",Home,Knox,3,03:45,23-51,Home,"Turnover by ALFARO,BELLA",0,Bella Alfaro,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
307,"December 30, 2022",Home,Knox,3,03:19,25-51,Away,"HERNDON,KRISTIN made layup",0,Kristin Herndon,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",2,11,
308,"December 30, 2022",Home,Knox,3,03:19,25-51,Away,"Assist by VINLUAN,JULIANA",0,Juliana Vinluan,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
309,"December 30, 2022",Home,Knox,3,03:02,25-51,Home,"HYNES,GRACE missed layup",0,Grace Hynes,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
310,"December 30, 2022",Home,Knox,3,03:01,25-51,Away,"HERNDON,KRISTIN defensive rebound",0,Kristin Herndon,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
311,"December 30, 2022",Home,Knox,3,03:01,25-51,Home,"Foul by CARTER,LINDSEY",0,Lindsey Carter,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross",0,11,
312,"December 30, 2022",Home,Knox,3,03:01,25-51,Home,"POWE,MARISSA enters the game",1,Marissa Powe,"Grace Hynes, Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
313,"December 30, 2022",Home,Knox,3,03:01,25-51,Home,"HYNES,GRACE goes to the bench",1,Grace Hynes,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
314,"December 30, 2022",Home,Knox,3,02:46,27-51,Away,"ELSTONE,SOPHIE made jump shot",0,Sophie Elstone,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",2,11,
315,"December 30, 2022",Home,Knox,3,02:26,27-51,Home,"ALFARO,BELLA missed jump shot",0,Bella Alfaro,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
316,"December 30, 2022",Home,Knox,3,02:23,27-51,Away,"HERNDON,KRISTIN defensive rebound",0,Kristin Herndon,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
317,"December 30, 2022",Home,Knox,3,02:15,27-51,Away,"HERNDON,KRISTIN missed jump shot",0,Kristin Herndon,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
318,"December 30, 2022",Home,Knox,3,02:15,27-51,Home,"Block by GAO,ASHLEY",0,Ashley Gao,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
319,"December 30, 2022",Home,Knox,3,02:09,27-51,Home,"GAO,ASHLEY defensive rebound",0,Ashley Gao,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
320,"December 30, 2022",Home,Knox,3,02:07,27-53,Home,"POWE,MARISSA made jump shot",0,Marissa Powe,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",2,11,
321,"December 30, 2022",Home,Knox,3,02:07,27-53,Home,"Assist by GAO,ASHLEY",0,Ashley Gao,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
322,"December 30, 2022",Home,Knox,3,01:48,27-53,Away,"DACIO,SARINA missed 3-pt. jump shot",0,Sarina Dacio,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
323,"December 30, 2022",Home,Knox,3,01:46,27-53,Home,"POWE,MARISSA defensive rebound",0,Marissa Powe,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
324,"December 30, 2022",Home,Knox,3,01:34,27-53,Home,"Turnover by POWE,MARISSA",0,Marissa Powe,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
325,"December 30, 2022",Home,Knox,3,01:34,27-53,Away,"BUNGER,MADI enters the game",1,Madi Bunger,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
326,"December 30, 2022",Home,Knox,3,01:34,27-53,Away,"HERNDON,KRISTIN goes to the bench",1,Kristin Herndon,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",0,11,
327,"December 30, 2022",Home,Knox,3,01:24,29-53,Away,"BUNGER,MADI made jump shot",0,Madi Bunger,"Lindsey Carter, Ashley Gao, Bella Alfaro, Kate Gross, Marissa Powe",2,11,
